id,concat,color,latitude,longitude,upfa,trimestre,estatus,pagores,c,p
116957,PAX 116957,Verde [< 180 Días],19.68193697,-99.2165328,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54710,MEXICO
117778,PAX 117778,Verde [< 180 Días],19.45428084,-99.21903285,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,53390,MEXICO
115803,PAX 115803,Verde [< 180 Días],19.38633482,-99.21686905,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1279,MEXICO
108841,PAX 108841,Verde [< 180 Días],19.45579328,-99.20915552,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,11200,MEXICO
108130,PAX 108130,Verde [< 180 Días],19.69243167,-99.20978233,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54715,MEXICO
117484,PAX 117484,Verde [< 180 Días],19.69343167,-99.20878233,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54715,MEXICO
119938,PAX 119938,Verde [< 180 Días],19.69443167,-99.20778233,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54715,MEXICO
117495,PAX 117495,Verde [< 180 Días],18.95738516,-99.2159515,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,62294,MEXICO
106663,PAX 106663,Verde [< 180 Días],19.48179088,-99.21383962,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,2719,MEXICO
108675,PAX 108675,Verde [< 180 Días],19.48279088,-99.21283962,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,2719,MEXICO
109473,PAX 109473,Verde [< 180 Días],19.48379088,-99.21183962,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,2719,MEXICO
115746,PAX 115746,Verde [< 180 Días],19.53339633,-99.21212042,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54060,MEXICO
119213,PAX 119213,Verde [< 180 Días],19.37608015,-99.21044629,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1408,MEXICO
105908,PAX 105908,Verde [< 180 Días],19.84168511,-99.20734709,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54680,MEXICO
115591,PAX 115591,Verde [< 180 Días],19.84268511,-99.20634709,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54680,MEXICO
116801,PAX 116801,Verde [< 180 Días],19.38421222,-99.21014245,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1270,MEXICO
117157,PAX 117157,Verde [< 180 Días],19.38521222,-99.20914245,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1270,MEXICO
107567,PAX 107567,Verde [< 180 Días],19.6551169,-99.21152203,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54740,MEXICO
107891,PAX 107891,Verde [< 180 Días],19.6561169,-99.21052203,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54740,MEXICO
108667,PAX 108667,Verde [< 180 Días],19.6571169,-99.20952203,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54740,MEXICO
109551,PAX 109551,Verde [< 180 Días],19.39666547,-99.21248855,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1110,MEXICO
117184,PAX 117184,Verde [< 180 Días],19.33522063,-99.21330745,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,10130,MEXICO
120982,PAX 120982,Verde [< 180 Días],19.49229398,-99.21204646,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,2440,MEXICO
106903,PAX 106903,Verde [< 180 Días],19.33523741,-99.21080947,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,10100,MEXICO
106996,PAX 106996,Verde [< 180 Días],19.34650436,-99.20826405,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1790,MEXICO
119227,PAX 119227,Verde [< 180 Días],20.22994536,-99.20820565,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,42700,MEXICO
117308,PAX 117308,Verde [< 180 Días],19.31734811,-99.20913757,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1900,MEXICO
117542,PAX 117542,Verde [< 180 Días],19.31834811,-99.20813757,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1900,MEXICO
119051,PAX 119051,Verde [< 180 Días],19.31934811,-99.20713757,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1900,MEXICO
119061,PAX 119061,Verde [< 180 Días],19.32034811,-99.20613757,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1900,MEXICO
105932,PAX 105932,Verde [< 180 Días],19.56246888,-99.20370422,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54020,MEXICO
117795,PAX 117795,Verde [< 180 Días],19.56346888,-99.20270422,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54020,MEXICO
120214,PAX 120214,Verde [< 180 Días],19.56446888,-99.20170422,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54020,MEXICO
120230,PAX 120230,Verde [< 180 Días],19.56546888,-99.20070422,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54020,MEXICO
106982,PAX 106982,Verde [< 180 Días],19.37733375,-99.20551777,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1400,MEXICO
108888,PAX 108888,Verde [< 180 Días],19.37833375,-99.20451777,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1400,MEXICO
121799,PAX 121799,Verde [< 180 Días],19.37933375,-99.20351777,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1400,MEXICO
115274,PAX 115274,Verde [< 180 Días],19.4279824,-99.2075095,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,11000,MEXICO
120948,PAX 120948,Verde [< 180 Días],19.44268303,-99.20816052,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,11500,MEXICO
105956,PAX 105956,Verde [< 180 Días],19.46091852,-99.20613299,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,11230,MEXICO
115988,PAX 115988,Verde [< 180 Días],19.46191852,-99.20513299,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,11230,MEXICO
121977,PAX 121977,Verde [< 180 Días],19.46291852,-99.20413299,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,11230,MEXICO
108922,PAX 108922,Verde [< 180 Días],19.44866503,-99.20887776,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,11250,MEXICO
106676,PAX 106676,Verde [< 180 Días],19.3837265,-99.20746327,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1289,MEXICO
106864,PAX 106864,Verde [< 180 Días],19.3847265,-99.20646327,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1289,MEXICO
107868,PAX 107868,Verde [< 180 Días],18.96950256,-99.20627793,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,62300,MEXICO
108893,PAX 108893,Verde [< 180 Días],19.38969723,-99.20713635,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1170,MEXICO
107358,PAX 107358,Verde [< 180 Días],19.77598578,-99.20802399,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54660,MEXICO
105671,PAX 105671,Verde [< 180 Días],19.39790228,-99.20359172,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1130,MEXICO
120994,PAX 120994,Verde [< 180 Días],19.39890228,-99.20259172,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1130,MEXICO
120997,PAX 120997,Verde [< 180 Días],19.39990228,-99.20159172,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1130,MEXICO
116881,PAX 116881,Verde [< 180 Días],19.21890604,-99.20622382,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,14710,MEXICO
107570,PAX 107570,Verde [< 180 Días],19.38075971,-99.2050778,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1410,MEXICO
118867,PAX 118867,Verde [< 180 Días],19.38175971,-99.2040778,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1410,MEXICO
107019,PAX 107019,Verde [< 180 Días],19.63167834,-99.20513692,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54743,MEXICO
108472,PAX 108472,Verde [< 180 Días],19.63267834,-99.20413692,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54743,MEXICO
121882,PAX 121882,Verde [< 180 Días],19.63367834,-99.20313692,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54743,MEXICO
106690,PAX 106690,Verde [< 180 Días],18.90367989,-99.20407664,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,62560,MEXICO
116211,PAX 116211,Verde [< 180 Días],18.90467989,-99.20307664,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,62560,MEXICO
105573,PAX 105573,Verde [< 180 Días],19.26683953,-99.20587784,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,14270,MEXICO
117307,PAX 117307,Verde [< 180 Días],19.53717495,-99.20104201,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54070,MEXICO
118994,PAX 118994,Verde [< 180 Días],19.53817495,-99.20004201,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54070,MEXICO
121307,PAX 121307,Verde [< 180 Días],19.53917495,-99.19904201,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54070,MEXICO
107980,PAX 107980,Verde [< 180 Días],19.49368345,-99.20243972,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,2400,MEXICO
107981,PAX 107981,Verde [< 180 Días],19.49468345,-99.20143972,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,2400,MEXICO
116906,PAX 116906,Verde [< 180 Días],19.49568345,-99.20043972,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,2400,MEXICO
117224,PAX 117224,Verde [< 180 Días],19.49668345,-99.19943972,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,2400,MEXICO
106366,PAX 106366,Verde [< 180 Días],19.28602204,-99.19834621,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,14250,MEXICO
106434,PAX 106434,Verde [< 180 Días],19.28702204,-99.19734621,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,14250,MEXICO
108843,PAX 108843,Verde [< 180 Días],19.28802204,-99.19634621,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,14250,MEXICO
115677,PAX 115677,Verde [< 180 Días],19.28902204,-99.19534621,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,14250,MEXICO
115732,PAX 115732,Verde [< 180 Días],19.29002204,-99.19434621,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,14250,MEXICO
115819,PAX 115819,Verde [< 180 Días],19.29102204,-99.19334621,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,14250,MEXICO
116882,PAX 116882,Verde [< 180 Días],19.29202204,-99.19234621,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,14250,MEXICO
119006,PAX 119006,Verde [< 180 Días],19.29302204,-99.19134621,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,14250,MEXICO
120350,PAX 120350,Verde [< 180 Días],19.29402204,-99.19034621,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,14250,MEXICO
120379,PAX 120379,Verde [< 180 Días],19.29502204,-99.18934621,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,14250,MEXICO
121419,PAX 121419,Verde [< 180 Días],19.29602204,-99.18834621,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,14250,MEXICO
118756,PAX 118756,Verde [< 180 Días],19.45826216,-99.20134491,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,11270,MEXICO
116015,PAX 116015,Verde [< 180 Días],19.35826109,-99.20332953,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,10000,MEXICO
107746,PAX 107746,Verde [< 180 Días],19.439881,-99.20409,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,11501,MEXICO
109382,PAX 109382,Verde [< 180 Días],19.48039076,-99.20392676,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,2720,MEXICO
105260,PAX 105260,Verde [< 180 Días],18.62420569,-99.20192165,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,62909,MEXICO
115630,PAX 115630,Verde [< 180 Días],19.51503866,-99.19679123,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,2100,MEXICO
108855,PAX 108855,Verde [< 180 Días],19.63141836,-99.20376861,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54765,MEXICO
121845,PAX 121845,Verde [< 180 Días],19.76156399,-99.20068265,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54786,MEXICO
117338,PAX 117338,Verde [< 180 Días],19.34147802,-99.20264351,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1080,MEXICO
118396,PAX 118396,Verde [< 180 Días],19.34247802,-99.20164351,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1080,MEXICO
118653,PAX 118653,Verde [< 180 Días],19.34347802,-99.20064351,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1080,MEXICO
107017,PAX 107017,Verde [< 180 Días],19.47785487,-99.2007845,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,2700,MEXICO
120014,PAX 120014,Verde [< 180 Días],18.91516871,-99.20172182,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,62460,MEXICO
105584,PAX 105584,Verde [< 180 Días],19.40591585,-99.19636494,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1120,MEXICO
109529,PAX 109529,Verde [< 180 Días],19.40691585,-99.19536494,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1120,MEXICO
116022,PAX 116022,Verde [< 180 Días],19.40791585,-99.19436494,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1120,MEXICO
118833,PAX 118833,Verde [< 180 Días],19.40891585,-99.19336494,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1120,MEXICO
108205,PAX 108205,Verde [< 180 Días],19.30101968,-99.20235484,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,14210,MEXICO
117618,PAX 117618,Verde [< 180 Días],19.40592757,-99.20128252,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,11820,MEXICO
107766,PAX 107766,Verde [< 180 Días],19.39061722,-99.20102152,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1160,MEXICO
106119,PAX 106119,Verde [< 180 Días],19.33865655,-99.19971146,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1090,MEXICO
107489,PAX 107489,Verde [< 180 Días],19.64808938,-99.19256811,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54750,MEXICO
107586,PAX 107586,Verde [< 180 Días],19.64908938,-99.19156811,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54750,MEXICO
109416,PAX 109416,Verde [< 180 Días],19.57732257,-99.19944574,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54010,MEXICO
109442,PAX 109442,Verde [< 180 Días],19.57832257,-99.19844574,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54010,MEXICO
117341,PAX 117341,Verde [< 180 Días],19.50182006,-99.19928845,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,2130,MEXICO
108262,PAX 108262,Verde [< 180 Días],19.44875757,-99.20117459,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,11470,MEXICO
106217,PAX 106217,Verde [< 180 Días],19.3766501,-99.19364488,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1480,MEXICO
109343,PAX 109343,Verde [< 180 Días],19.3776501,-99.19264488,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1480,MEXICO
115565,PAX 115565,Verde [< 180 Días],19.3786501,-99.19164488,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1480,MEXICO
115710,PAX 115710,Verde [< 180 Días],19.3796501,-99.19064488,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1480,MEXICO
119426,PAX 119426,Verde [< 180 Días],19.3806501,-99.18964488,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1480,MEXICO
119998,PAX 119998,Verde [< 180 Días],19.3816501,-99.18864488,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1480,MEXICO
119810,PAX 119810,Verde [< 180 Días],19.37600072,-99.19696483,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1470,MEXICO
118823,PAX 118823,Verde [< 180 Días],19.66127841,-99.19762093,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54730,MEXICO
116421,PAX 116421,Verde [< 180 Días],19.49227189,-99.19631822,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,2450,MEXICO
109527,PAX 109527,Verde [< 180 Días],19.53203457,-99.19798283,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54076,MEXICO
117093,PAX 117093,Verde [< 180 Días],19.41057909,-99.1937915,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,11830,MEXICO
118808,PAX 118808,Verde [< 180 Días],19.41157909,-99.1927915,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,11830,MEXICO
105970,PAX 105970,Verde [< 180 Días],18.93256672,-99.19319034,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,62370,MEXICO
107621,PAX 107621,Verde [< 180 Días],18.93356672,-99.19219034,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,62370,MEXICO
106768,PAX 106768,Verde [< 180 Días],19.43464532,-99.19630177,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,11550,MEXICO
107088,PAX 107088,Verde [< 180 Días],19.43564532,-99.19530177,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,11550,MEXICO
115976,PAX 115976,Verde [< 180 Días],19.43664532,-99.19430177,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,11550,MEXICO
118694,PAX 118694,Verde [< 180 Días],19.43764532,-99.19330177,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,11550,MEXICO
119063,PAX 119063,Verde [< 180 Días],19.43864532,-99.19230177,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,11550,MEXICO
106889,PAX 106889,Verde [< 180 Días],19.61667339,-99.19257772,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54763,MEXICO
108584,PAX 108584,Verde [< 180 Días],19.61767339,-99.19157772,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54763,MEXICO
116114,PAX 116114,Verde [< 180 Días],19.61867339,-99.19057772,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54763,MEXICO
116067,PAX 116067,Verde [< 180 Días],19.39927283,-99.19352528,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1140,MEXICO
117227,PAX 117227,Verde [< 180 Días],19.40027283,-99.19252528,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1140,MEXICO
106677,PAX 106677,Verde [< 180 Días],19.53167647,-99.18203778,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54090,MEXICO
109425,PAX 109425,Verde [< 180 Días],19.53267647,-99.18103778,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54090,MEXICO
115497,PAX 115497,Verde [< 180 Días],19.53367647,-99.18003778,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54090,MEXICO
115708,PAX 115708,Verde [< 180 Días],19.53467647,-99.17903778,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54090,MEXICO
116134,PAX 116134,Verde [< 180 Días],19.53567647,-99.17803778,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54090,MEXICO
117228,PAX 117228,Verde [< 180 Días],19.53667647,-99.17703778,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54090,MEXICO
117231,PAX 117231,Verde [< 180 Días],19.53767647,-99.17603778,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54090,MEXICO
120944,PAX 120944,Verde [< 180 Días],19.53867647,-99.17503778,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54090,MEXICO
117050,PAX 117050,Verde [< 180 Días],19.45860742,-99.1940249,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,11280,MEXICO
117406,PAX 117406,Verde [< 180 Días],19.45960742,-99.1930249,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,11280,MEXICO
117547,PAX 117547,Verde [< 180 Días],19.46060742,-99.1920249,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,11280,MEXICO
120836,PAX 120836,Verde [< 180 Días],19.44617507,-99.19480956,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,11490,MEXICO
117626,PAX 117626,Verde [< 180 Días],18.83143406,-99.1947992,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,62765,MEXICO
105683,PAX 105683,Verde [< 180 Días],19.37786474,-99.19478216,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1420,MEXICO
116173,PAX 116173,Verde [< 180 Días],18.65925241,-99.19367366,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,62780,MEXICO
120279,PAX 120279,Verde [< 180 Días],18.66025241,-99.19267366,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,62780,MEXICO
107412,PAX 107412,Verde [< 180 Días],18.80100008,-99.19267097,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,62767,MEXICO
107415,PAX 107415,Verde [< 180 Días],18.80200008,-99.19167097,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,62767,MEXICO
120008,PAX 120008,Verde [< 180 Días],18.80300008,-99.19067097,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,62767,MEXICO
105777,PAX 105777,Verde [< 180 Días],18.87386869,-99.19355805,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,62566,MEXICO
106751,PAX 106751,Verde [< 180 Días],19.37867497,-99.19143099,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1460,MEXICO
105383,PAX 105383,Verde [< 180 Días],19.35737329,-99.1899784,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,1049,MEXICO
117361,PAX 117361,Verde [< 180 Días],19.35837329,-99.1889784,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1049,MEXICO
117617,PAX 117617,Verde [< 180 Días],19.35937329,-99.1879784,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1049,MEXICO
118687,PAX 118687,Verde [< 180 Días],19.36037329,-99.1869784,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1049,MEXICO
119014,PAX 119014,Verde [< 180 Días],19.36137329,-99.1859784,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,1049,MEXICO
107550,PAX 107550,Verde [< 180 Días],19.50360084,-99.18983723,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,2120,MEXICO
116645,PAX 116645,Verde [< 180 Días],19.46223102,-99.19282257,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,11290,MEXICO
106575,PAX 106575,Verde [< 180 Días],19.45014882,-99.18271713,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,11520,MEXICO
115738,PAX 115738,Verde [< 180 Días],19.45114882,-99.18171713,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,11520,MEXICO
115882,PAX 115882,Verde [< 180 Días],19.45214882,-99.18071713,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,11520,MEXICO
117399,PAX 117399,Verde [< 180 Días],19.45314882,-99.17971713,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,11520,MEXICO
117611,PAX 117611,Verde [< 180 Días],19.45414882,-99.17871713,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,11520,MEXICO
119344,PAX 119344,Verde [< 180 Días],19.45514882,-99.17771713,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,11520,MEXICO
105893,PAX 105893,Verde [< 180 Días],18.8544245,-99.19053463,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,62760,MEXICO
115603,PAX 115603,Verde [< 180 Días],19.54741319,-99.19008633,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54030,MEXICO
117097,PAX 117097,Verde [< 180 Días],19.54841319,-99.18908633,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54030,MEXICO
117369,PAX 117369,Verde [< 180 Días],19.54941319,-99.18808633,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54030,MEXICO
120765,PAX 120765,Verde [< 180 Días],19.55041319,-99.18708633,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,54030,MEXICO
117779,PAX 117779,Verde [< 180 Días],19.48104361,-99.1917965,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,2730,MEXICO
109560,PAX 109560,Verde [< 180 Días],18.93203432,-99.1901412,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,62389,MEXICO
107315,PAX 107315,Verde [< 180 Días],19.40857613,-99.19163302,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,11840,MEXICO
108178,PAX 108178,Verde [< 180 Días],19.315913,-99.18045623,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,4500,MEXICO
108193,PAX 108193,Verde [< 180 Días],19.316913,-99.17945623,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,4500,MEXICO
108357,PAX 108357,Verde [< 180 Días],19.317913,-99.17845623,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,4500,MEXICO
117554,PAX 117554,Verde [< 180 Días],19.318913,-99.17745623,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,4500,MEXICO
117782,PAX 117782,Verde [< 180 Días],19.319913,-99.17645623,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,4500,MEXICO
119022,PAX 119022,Verde [< 180 Días],19.320913,-99.17545623,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,4500,MEXICO
115526,PAX 115526,Verde [< 180 Días],19.49449863,-99.19123443,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,2140,MEXICO
115859,PAX 115859,Verde [< 180 Días],19.27178462,-99.19084725,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,14427,MEXICO
108633,PAX 108633,Verde [< 180 Días],19.45153264,-99.18852947,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,11440,MEXICO
108575,PAX 108575,Verde [< 180 Días],19.55808034,-99.18995609,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54127,MEXICO
117756,PAX 117756,Verde [< 180 Días],19.44803764,-99.18879453,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,11450,MEXICO
107190,PAX 107190,Verde [< 180 Días],19.5765712,-99.18542634,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,54110,MEXICO
