No tarea,tipo,Territorio,Gestor,Estado,Localidad,Folio,FCO,NOMPRO,CLV_UBICACION,nombre,USUARIO,ID_UBICACION,TIPO_ASIGNACION,FECHA_ASIGNACION,HORA_ASIGNACION,id_asig,Latitude,Longitude,Folio,FCO,dias
3,Sin Terminar,Norte,Isai ,CHIHUAHUA,DELICIAS,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2963,2963-JOSE RAUL ALVIDREZ ZAPIEN,alirae,105863,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1077045,28.183578,-105.4738,19071665,30/09/2019,15
3,Sin Terminar,Norte,Isai ,CHIHUAHUA,DELICIAS,19071665,30/09/2019,Este año sé El Motociclista Misterioso,4578,4578 - Luz Priscila Ceballos Molina,alirae,158367,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1076968,28.188469,-105.48644,19071665,30/09/2019,15
2,Sin Terminar,Norte,Omar Lopez,CHIHUAHUA,JUAREZ,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,,GNT PLAZA VICTORIA,PAX2127,176741,TOMADA POR USUARIO,10/12/2019,11:08:48,1085165,31.684365,-106.4096,19102161,20/12/2019,0
2,Sin Terminar,Norte,Omar Lopez,CHIHUAHUA,JUAREZ,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,KSK_JUA_NO,KSK PLAZA JUAREZ MALL JUA,PAX2127,62148,TOMADA POR USUARIO,10/12/2019,11:09:08,1087222,31.705018,-106.430628,19102161,20/12/2019,0
3,Sin Terminar,Norte,Isai ,CHIHUAHUA,JUAREZ,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2829,2829-EDNA LORENA FUERTE GONZALEZ,alirae,105796,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1077024,31.682745,-106.42496,19071665,30/09/2019,15
3,Sin Terminar,Norte,Omar Lopez,CHIHUAHUA,MADERA,19081847,30/09/2019,Este año Evalúa valida y gana en un Taller 2019,4588,4588 ANGEL RENE BUSTILLOS MADRID,PAX104441,174836,ASIGNADA POR SISTEMA,10/12/2019,12:44:26,1031179,29.198128,-108.14451,19081847,30/09/2019,0
1,Sin Terminar,Norte,Omar Lopez,CHIHUAHUA,NUEVO CASAS GRANDES,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,547,BA EKT CASAS GRANDES (547),PAX103687,118927,TOMADA POR USUARIO,07/12/2019,17:06:46,1080975,30.416175,-107.913619,19120048,20/12/2019,3
1,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,FRANCISCO I. MADERO,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,6078,EKT FRANCISCO I MADERO,PAX43864,3600,TOMADA POR USUARIO,10/12/2019,09:34:54,1087443,25.774431,-103.27241,19120035,20/12/2019,0
3,Sin Terminar,Norte,Isai ,COAHUILA,FRANCISCO I. MADERO,19071665,30/09/2019,Este año sé El Motociclista Misterioso,4659,4659 AGUSTIN VELA MEJIA,PAX76244,174878,ASIGNADA POR SISTEMA,04/12/2019,18:54:26,1039562,25.768318,-103.27066,19071665,30/09/2019,6
1,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,MATAMOROS,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,2394,BA EKT MATAMOROS LA LAGUNA (2394),PAX40296,120005,TOMADA POR USUARIO,09/12/2019,14:38:57,1088057,25.530579,-103.229081,19120048,20/12/2019,1
1,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,MATAMOROS,19100079,20/12/2019,Gana dinero pidiendo información de un crédito en un banco 4-2019,2394,BA EKT MATAMOROS LA LAGUNA,PAX43864,70006,TOMADA POR USUARIO,10/12/2019,09:36:33,1088670,25.530579,-103.229081,19100079,20/12/2019,0
1,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,MUZQUIZ,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,770,BA MEGA MUZQUIZ (770),PAX105158,118863,TOMADA POR USUARIO,09/12/2019,14:00:40,1088058,27.879002,-101.516198,19120048,20/12/2019,1
1,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,PIEDRAS NEGRAS,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,8175,DAZ SORIANA PIEDRAS NEGRAS (8175),PAX39382,118170,TOMADA POR USUARIO,09/12/2019,12:42:43,1085628,28.685455,-100.544509,19120048,20/12/2019,1
2,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,PIEDRAS NEGRAS,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,CPL_PDN_NTE_001,CAP L PIEDRAS NEGRAS PDN,PAX39382,56643,TOMADA POR USUARIO,09/12/2019,13:02:08,1074335,28.685808,-100.54494,19102161,20/12/2019,1
1,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,PIEDRAS NEGRAS,19100095,20/12/2019,Realiza un retiro de cuneta  y cambia un billete y di que tienes una Moneda de 1000 del año 1989,8175,DAZ SORIANA PIEDRAS NEGRAS,PAX39382,68760,ASIGNADA POR SISTEMA,09/12/2019,13:21:53,1074172,28.685455,-100.544509,19100095,20/12/2019,1
1,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,SABINAS,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,4116,BA EKT SABINAS COAHUILA (4116),PAX105158,118792,TOMADA POR USUARIO,09/12/2019,14:00:29,1088055,27.854339,-101.125621,19120048,20/12/2019,1
2,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,SALTILLO,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,CAP_SAT_NTE_001,CAP SALTILLO SAT,PAX61506,61727,ASIGNADA POR SISTEMA,10/12/2019,11:15:43,1086969,25.44179,-100.978037,19102161,20/12/2019,0
2,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,SALTILLO,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,CAP_SAT_NTE_002,CAP SALTILLO II SAT,PAX61506,61726,ASIGNADA POR SISTEMA,10/12/2019,11:15:43,1087702,25.433406,-100.996258,19102161,20/12/2019,0
2,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,SALTILLO,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,CPL_ACU_NTE_001,CAP L ACUNA,PAX43864,61890,TOMADA POR USUARIO,09/12/2019,15:58:37,1079422,29.326607,-100.976671,19102161,20/12/2019,1
2,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,SALTILLO,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,KSL_PDN_NTE_001,KSK L PLAZA HIPER PIEDRAS NEGRAS PDN,PAX39382,61874,TOMADA POR USUARIO,09/12/2019,14:36:39,1074395,28.685713,-100.545763,19102161,20/12/2019,1
2,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,SALTILLO,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,R4-0024,PRM TDA SALTILLO CARRANZA,PAX61506,61484,TOMADA POR USUARIO,10/12/2019,11:15:43,1088666,25.452329,-100.986806,19102161,20/12/2019,0
2,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,SALTILLO,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,TDA_COA_PLZ_003,TDA PIEDRAS NEGRAS PLAZA INOVA,PAX39382,62266,TOMADA POR USUARIO,09/12/2019,13:01:52,1074272,28.687668,-100.558196,19102161,20/12/2019,1
1,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,SALTILLO,19100095,20/12/2019,Realiza un depósito a una cuenta  y cambia un billete y di que tienes una Moneda de 50 pesos,9879,BA EKT SALTILLO LOURDES,PAX61506,69350,ASIGNADA POR SISTEMA,10/12/2019,10:56:35,1087801,25.393883,-101.002246,19100095,20/12/2019,0
1,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,TORREON,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,2062,BA EKT TORREON OBISPADO (2062),PAX40296,119034,TOMADA POR USUARIO,09/12/2019,14:38:49,1088061,25.506821,-103.399318,19120048,20/12/2019,1
1,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,TORREON,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,4310,PRESTA PRENDA TORREON INDEPENDENCIA (4310),PAX40296,121580,TOMADA POR USUARIO,09/12/2019,14:38:25,1088063,25.544783,-103.454618,19120048,20/12/2019,1
1,Sin Terminar,Norte,Daniel Betancourt,COAHUILA,TORREON,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,4475,BA MEGA TORREON (4475),PAX40296,119032,TOMADA POR USUARIO,09/12/2019,14:38:35,1088064,25.538268,-103.458634,19120048,20/12/2019,1
1,Sin Terminar,Occidente,Norma Maruri,COLIMA,MANZANILLO,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,175,BA EKT MANZANILLO SALAHUA (175),PAX10059,119342,ASIGNADA POR SISTEMA,10/12/2019,12:16:25,1080708,19.106347,-104.334851,19120048,20/12/2019,0
1,Sin Terminar,Occidente,Norma Maruri,COLIMA,TECOMAN,19081842,13/12/2019,En Diciembre Conoce el precio de andar en moto,28100,28100_Shikimoto S.A. De C.V.,PAX10059,177789,ASIGNADA POR SISTEMA,10/12/2019,12:16:04,1083395,18.912127,-103.87273,19081842,13/12/2019,0
1,Sin Terminar,Occidente,Norma Maruri,COLIMA,TECOMAN,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,2273,BA EKT TECOMAN (2273),PAX10059,119341,ASIGNADA POR SISTEMA,10/12/2019,12:16:25,1086225,18.909891,-103.873661,19120048,20/12/2019,0
1,Sin Terminar,Occidente,Norma Maruri,COLIMA,TECOMAN,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,2273,EKT - TECOMAN,PAX10059,751,ASIGNADA POR SISTEMA,10/12/2019,12:16:49,1084511,18.909983,-103.87351,19120035,20/12/2019,0
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,ALVARO OBREGON,19112402,06/12/2019,En Diciembre Encuentra los muebles para tu casa Ola 3 V1,29,West Elm_CC Artz Pedregal,PAX94505,173455,TOMADA POR USUARIO,10/12/2019,11:13:36,1088813,19.313653,-99.218511,19112402,06/12/2019,0
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,ALVARO OBREGON,19112402,13/12/2019,En Diciembre Encuentra los muebles para tu casa Ola 3 V2,29,West Elm_CC Artz Pedregal,PAX8542,173455,TOMADA POR USUARIO,10/12/2019,13:27:23,1086648,19.313653,-99.218511,19112402,13/12/2019,0
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,ALVARO OBREGON,19112402,06/12/2019,En Diciembre Si te gusta dormir encuentra tu cama ideal Ola 3 V1,1,Pottery Barn_CC Santa Fe,PAX16944,173433,ASIGNADA POR SISTEMA,10/12/2019,11:12:28,1088814,19.361804,-99.273696,19112402,06/12/2019,0
8,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,ALVARO OBREGON,19112377,20/12/2019,En Diciembre Upaxer te invita al cine y además gana dinero,,Altavista,PAX48748,158744,TOMADA POR USUARIO,09/12/2019,09:03:34,1087826,19.349047,-99.18999,19112377,20/12/2019,1
8,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,ALVARO OBREGON,19112377,20/12/2019,En Diciembre Upaxer te invita al cine y además gana dinero,,Patriotismo,PAX93985,158827,TOMADA POR USUARIO,09/12/2019,09:26:03,1087831,19.396172,-99.18117,19112377,20/12/2019,1
8,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,ALVARO OBREGON,19112377,20/12/2019,En Diciembre Upaxer te invita al cine y además gana dinero,,Reforma 222,PAX95156,158849,ASIGNADA POR SISTEMA,10/12/2019,09:07:02,1088767,19.428978,-99.162155,19112377,20/12/2019,0
8,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,ALVARO OBREGON,19112377,20/12/2019,En Diciembre Upaxer te invita al cine y además gana dinero,,San Antonio,PAX48748,158851,TOMADA POR USUARIO,09/12/2019,09:04:00,1087836,19.388197,-99.1903,19112377,20/12/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,ALVARO OBREGON,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,2024,MEGA SAN ANGEL,PAX56747,1136,TOMADA POR USUARIO,09/12/2019,13:00:34,1088015,19.343584,-99.190674,19120035,20/12/2019,1
2,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,ALVARO OBREGON,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,,ARSA ARTZ PEDREGAL,PAX64736,176783,TOMADA POR USUARIO,09/12/2019,14:58:57,1087997,19.313668,-99.219562,19102161,20/12/2019,1
2,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,ALVARO OBREGON,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,R9-0067,CAER9 LAS AGUILAS,PAX73069,60666,ASIGNADA POR SISTEMA,13/11/2019,14:41:39,1070287,19.35962,-99.197835,19102161,20/12/2019,27
2,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,ALVARO OBREGON,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,R9-0086,CAER9 SAN ANGEL,PAX56747,60667,TOMADA POR USUARIO,09/12/2019,08:23:51,1087827,19.341627,-99.190799,19102161,20/12/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,ATOYAC DE ALVAREZ,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 3 PUNTO 3,PAX19757,176562,TOMADA POR USUARIO,10/12/2019,08:12:19,1088701,19.418442,-99.175314,19112327,30/11/2019,0
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,ATOYAC DE ALVAREZ,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 3 PUNTO 4,PAX35444,176679,TOMADA POR USUARIO,10/12/2019,08:11:34,1088700,19.427438,-99.171818,19112327,30/11/2019,0
8,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,AZCAPOTZALCO,19112377,20/12/2019,En Diciembre Upaxer te invita al cine y además gana dinero,,Claveria,PAX108372,158763,TOMADA POR USUARIO,09/12/2019,09:42:06,1087837,19.46376,-99.181755,19112377,20/12/2019,1
8,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,AZCAPOTZALCO,19112377,20/12/2019,En Diciembre Upaxer te invita al cine y además gana dinero,,Rosario,PAX57248,158850,TOMADA POR USUARIO,08/12/2019,20:20:13,1086833,19.504599,-99.20033,19112377,20/12/2019,2
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,AZCAPOTZALCO,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,9553,9553 MEGA SERVIPLAZA EL ROSARIO CDMX,PAX102068,58114,TOMADA POR USUARIO,09/12/2019,08:38:21,1087842,19.503437,-99.20494,19120035,20/12/2019,1
2,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,AZCAPOTZALCO,19112383,20/12/2019,Este Diciembre Upaxer te regala gasolina,183,E00071_BP Clavería,PAX69806,159246,TOMADA POR USUARIO,08/12/2019,21:40:13,1087771,19.462473,-99.17788,19112383,20/12/2019,2
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,AZCAPOTZALCO,19030897,Indefinido,Programa de Certificación Azteca Servicios,,KONIBIT MEXICO S.A. DE C.V.,alirae,173407,ASIGNADA POR SISTEMA,07/11/2019,13:38:40,1064830,19.470552,-99.18448,19030897,Indefinido,33
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,AZCAPOTZALCO,19102121,28/10/2019,Supervisa y gana dinero en una casa de empeño Metro Poniente 4-2019,3322,PRESTA PRENDA AV JARDIN CDMX,PAX56747,177963,ASIGNADA POR SISTEMA,10/12/2019,07:37:30,1085601,19.465367,-99.158887,19102121,28/10/2019,0
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,BENITO JUAREZ,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 6 PUNTO 23,PAX49171,176621,TOMADA POR USUARIO,10/12/2019,11:39:48,1087816,19.404951,-99.132586,19112327,30/11/2019,0
8,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,BENITO JUAREZ,19112377,20/12/2019,En Diciembre Upaxer te invita al cine Platino Mix y además gana dinero,,Parque Delta P,PAX48748,158678,TOMADA POR USUARIO,09/12/2019,09:04:16,1087828,19.403883,-99.15475,19112377,20/12/2019,1
2,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,BENITO JUAREZ,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,KSL_DFC_MEX_001,KSK L PATIO SANTA FE DFC,PAX16944,61748,TOMADA POR USUARIO,10/12/2019,11:57:33,1086199,19.377199,-99.254178,19102161,20/12/2019,0
2,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,BENITO JUAREZ,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,R9-0535,CAER9 PLAZA TEPEYAC,PAX16034,61489,TOMADA POR USUARIO,10/12/2019,10:46:03,1088831,19.471504,-99.119849,19102161,20/12/2019,0
3,Sin Terminar,Sur,Natali,DISTRITO FEDERAL,BENITO JUAREZ,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2573,2573-MOTO PRICE II,PAX49171,105672,ASIGNADA POR SISTEMA,06/12/2019,19:40:16,1069329,19.3946,-99.1856,19071665,30/09/2019,4
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,BENITO JUAREZ,19112311,05/12/2019,Visita una tienda de conveniencia y valida que exista un producto,1241,1241 FELIX CUEVAS,PAX94505,177089,ASIGNADA POR SISTEMA,10/12/2019,14:02:05,1088908,19.371144,-99.166897,19112311,05/12/2019,0
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,COYOACAN,19112402,13/12/2019,En Diciembre Decora el cuarto de un bebé Ola 3 V2,7,Pottery Barn Kids_CC Oasis Coyoacán,PAX8542,173464,TOMADA POR USUARIO,10/12/2019,13:13:13,1086779,19.345715,-99.17932,19112402,13/12/2019,0
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,COYOACAN,19112402,13/12/2019,En Diciembre No seas cortado mejor pregunta sobre cuchillos de cocina Ola 3 V2,33,Williams-Sonoma_CC Oasis Coyoacán,PAX8542,173467,TOMADA POR USUARIO,10/12/2019,13:23:37,1086792,19.345641,-99.179384,19112402,13/12/2019,0
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,COYOACAN,19112402,13/12/2019,En Diciembre Si te gusta dormir encuentra tu cama ideal Ola 3 V2,8,Pottery Barn_CC Oasis Coyoacán,PAX8542,173465,TOMADA POR USUARIO,10/12/2019,13:06:34,1086557,19.345716,-99.179324,19112402,13/12/2019,0
8,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,COYOACAN,19112377,20/12/2019,En Diciembre Upaxer te invita al cine y además gana dinero,,Tlalpan,PAX22775,158867,TOMADA POR USUARIO,09/12/2019,09:01:44,1087833,19.29961,-99.15005,19112377,20/12/2019,1
2,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,COYOACAN,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,64356,ARSA-COPILCO,PAX64736,60772,TOMADA POR USUARIO,09/12/2019,08:04:58,1087830,19.335725,-99.17748,19102161,20/12/2019,1
2,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,COYOACAN,19112383,20/12/2019,Este Diciembre Upaxer te regala gasolina,3,E05504_BP Taxqueña,PAX916,159156,TOMADA POR USUARIO,08/12/2019,21:33:32,1087727,19.339024,-99.127359,19112383,20/12/2019,2
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAJIMALPA DE MORELOS,19112402,13/12/2019,En Diciembre Encuentra los muebles para tu casa Ola 3 V2,27,West Elm_CC Santa Fe,PAX16944,173453,TOMADA POR USUARIO,10/12/2019,12:49:12,1086646,19.36073,-99.274353,19112402,13/12/2019,0
8,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAJIMALPA DE MORELOS,19112377,20/12/2019,En Diciembre Upaxer te invita al cine Platino Mix y además gana dinero,,Santa Fe P,PAX16944,158855,TOMADA POR USUARIO,10/12/2019,11:57:06,1087883,19.362764,-99.27391,19112377,20/12/2019,0
2,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAJIMALPA DE MORELOS,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,62487,BCA - GRAN PATIO SANTA FE,PAX16944,60866,TOMADA POR USUARIO,10/12/2019,11:57:25,1079594,19.377243,-99.254606,19102161,20/12/2019,0
3,Sin Terminar,Sur,Natali,DISTRITO FEDERAL,CUAJIMALPA DE MORELOS,19071665,30/09/2019,Este año sé El Motociclista Misterioso,3943,3943-MOTO PARTES CUAJIMALPA,alirae,106057,ASIGNADA POR SISTEMA,08/11/2019,11:37:22,1065863,19.356175,-99.302588,19071665,30/09/2019,32
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 1 PUNTO 10,PAX49240,176674,TOMADA POR USUARIO,09/12/2019,15:01:12,1087435,19.426816,-99.138743,19112327,30/11/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 1 PUNTO 11,PAX95957,176405,TOMADA POR USUARIO,10/12/2019,09:01:38,1088694,19.435811,-99.135245,19112327,30/11/2019,0
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 1 PUNTO 12,PAX95957,176406,TOMADA POR USUARIO,10/12/2019,09:02:11,1087404,19.432718,-99.13354,19112327,30/11/2019,0
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 1 PUNTO 2,PAX89692,176397,ASIGNADA POR SISTEMA,09/12/2019,22:09:51,1081571,19.430564,-99.145282,19112327,30/11/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 1 PUNTO 3,PAX89692,176398,ASIGNADA POR SISTEMA,09/12/2019,22:09:51,1087378,19.426941,-99.145358,19112327,30/11/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 1 PUNTO 6,PAX89692,176401,ASIGNADA POR SISTEMA,09/12/2019,22:09:51,1074897,19.42869,-99.142012,19112327,30/11/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 1 PUNTO 7,PAX89692,176402,ASIGNADA POR SISTEMA,09/12/2019,22:09:51,1087380,19.425066,-99.142089,19112327,30/11/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 1 PUNTO 8,PAX89692,176403,ASIGNADA POR SISTEMA,09/12/2019,22:09:51,1087438,19.434062,-99.138591,19112327,30/11/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 1 PUNTO 9,PAX89692,176404,ASIGNADA POR SISTEMA,09/12/2019,22:09:51,1087799,19.430439,-99.138667,19112327,30/11/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 11 PUNTO 1,PAX19757,176419,TOMADA POR USUARIO,09/12/2019,13:57:27,1081537,19.43806,-99.158361,19112327,30/11/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 11 PUNTO 10,PAX95957,176428,TOMADA POR USUARIO,09/12/2019,07:42:50,1081574,19.430689,-99.151897,19112327,30/11/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 11 PUNTO 11,PAX95957,176429,TOMADA POR USUARIO,09/12/2019,07:42:50,1085830,19.436061,-99.148476,19112327,30/11/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 11 PUNTO 3,PAX19757,176421,TOMADA POR USUARIO,09/12/2019,13:44:41,1086288,19.430813,-99.158512,19112327,30/11/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 11 PUNTO 5,PAX19757,176423,TOMADA POR USUARIO,10/12/2019,08:16:04,1085834,19.436186,-99.155091,19112327,30/11/2019,0
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 11 PUNTO 6,PAX95957,176424,TOMADA POR USUARIO,09/12/2019,07:42:50,1081577,19.432563,-99.155167,19112327,30/11/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 11 PUNTO 9,PAX95957,176427,TOMADA POR USUARIO,09/12/2019,07:42:50,1081564,19.434312,-99.151821,19112327,30/11/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 12 PUNTO 11,PAX19757,176438,TOMADA POR USUARIO,09/12/2019,13:56:26,1081524,19.43631,-99.161706,19112327,30/11/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 12 PUNTO 6,PAX19757,176435,TOMADA POR USUARIO,09/12/2019,13:56:09,1081535,19.436434,-99.168322,19112327,30/11/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 12 PUNTO 7,PAX19757,176676,TOMADA POR USUARIO,10/12/2019,08:13:23,1088696,19.432811,-99.168397,19112327,30/11/2019,0
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 12 PUNTO 8,PAX19757,176436,TOMADA POR USUARIO,09/12/2019,13:56:45,1081533,19.438184,-99.164976,19112327,30/11/2019,1
1,Sin Terminar,Sur,Alma Belen,DISTRITO FEDERAL,CUAUHTEMOC,19112327,30/11/2019,Cámbiale A ADN 40,,ZONA 12 PUNTO 9,PAX19757,176437,TOMADA POR USUARIO,09/12/2019,13:55:22,1081518,19.434561,-99.165052,19112327,30/11/2019,1
